n,V,resultado,tiempo (programaciondinamica)
470,350,2,471.091
470,350,2,462.972
470,350,2,488.682
470,350,2,537.412
470,350,2,505.114
470,350,2,502.068
470,350,2,473.778
470,350,2,493.697
470,350,2,471.258
470,350,2,479.286
470,350,2,509.276
470,350,2,503.54
470,350,2,484.207
470,350,2,511.915
470,350,2,504.505
470,350,2,648.441
470,350,2,509.894
470,360,1,517.055
470,360,1,470.406
470,360,1,462.664
470,360,1,497.925
470,360,1,489.476
470,360,1,459.7
470,360,1,476.049
470,360,1,480.08
470,360,1,477.847
470,360,1,460.301
470,360,1,498.376
470,360,1,494.849
470,360,1,468.534
470,360,1,492.408
470,360,1,478.743
470,360,1,454.906
470,360,1,469.798
470,360,1,452.488
470,360,1,460.397
470,360,1,448.389
470,370,1,511.246
470,370,1,532.521
470,370,1,527.786
470,370,1,476.965
470,370,1,529.417
470,370,1,499.095
470,370,1,482.584
470,370,1,550.991
470,370,1,479.455
470,370,1,481.656
470,370,1,479.249
470,370,1,503.936
470,370,1,479.569
470,370,1,486.797
470,370,1,487.118
470,370,1,466.635
470,370,1,483.243
470,370,1,475.715
470,370,1,462.711
470,370,1,504.052
470,380,2,556.959
470,380,2,532.132
470,380,2,507
470,380,2,534.159
470,380,2,511.166
470,380,2,534.27
470,380,2,552.374
470,380,2,563.409
470,380,2,578.709
470,380,2,575.67
470,380,2,572.793
470,380,2,675.631
470,380,2,605.763
470,380,2,808.816
470,380,2,692.178
470,380,2,571.601
470,380,2,634.213
470,380,2,609.962
470,380,2,573.293
470,380,2,588.543
470,390,1,580.547
470,390,1,555.503
470,390,1,548.366
470,390,1,581.397
470,390,1,543.675
470,390,1,574.795
470,390,1,556.624
470,390,1,563.636
470,390,1,574.646
470,390,1,568.102
470,390,1,560.25
470,390,1,591.221
470,390,1,546.246
470,390,1,529.751
470,390,1,552.585
470,390,1,572.345
470,390,1,558.571
470,390,1,580.106
470,390,1,624.736
470,390,1,585.645
470,400,2,601.167
470,400,2,564.299
470,400,2,583.047
470,400,2,562.037
470,400,2,558.018
470,400,2,577.513
470,400,2,596.247
470,400,2,592.66
470,400,2,555.029
470,400,2,550.937
470,400,2,616.289
470,400,2,652.375
470,400,2,602.345
470,400,2,658.975
470,400,2,557.76
470,400,2,666.281
470,400,2,733.662
470,400,2,733.942
470,400,2,674.704
470,400,2,738.519
470,410,1,530.262
470,410,1,598.119
470,410,1,590.857
470,410,1,538.027
470,410,1,517.728
470,410,1,501.545
470,410,1,524.587
470,410,1,550.856
470,410,1,531.269
470,410,1,532.515
470,410,1,532.448
470,410,1,531.435
470,410,1,540.436
470,410,1,540.543
470,410,1,507.009
470,410,1,496.542
470,410,1,500.746
470,410,1,502.718
470,410,1,517.642
470,410,1,496.336
470,420,2,562.824
470,420,2,581.119
470,420,2,595.239
470,420,2,569.024
470,420,2,576.229
470,420,2,611.357
470,420,2,580.357
470,420,2,617.733
470,420,2,651.013
470,420,2,576.343
470,420,2,600.119
470,420,2,599.095
470,420,2,623.302
470,420,2,594.007
470,420,2,566.768
470,420,2,584.059
470,420,2,577.645
470,420,2,568.315
470,420,2,579.303
470,420,2,577.204
470,430,1,541.601
470,430,1,542.729
470,430,1,559.35
470,430,1,524.778
470,430,1,525.189
470,430,1,513.756
470,430,1,525.424
470,430,1,579.647
470,430,1,524.014
470,430,1,537.585
470,430,1,556.553
470,430,1,551.588
470,430,1,531.192
470,430,1,525.774
470,430,1,550.501
470,430,1,561.754
470,430,1,695.785
470,430,1,615.301
470,430,1,532.015
470,430,1,562.489
470,440,1,540.008
470,440,1,570.307
470,440,1,619.081
470,440,1,638.167
470,440,1,570.696
470,440,1,591.981
470,440,1,514.915
470,440,1,512.296
470,440,1,533.143
470,440,1,620.908
470,440,1,539.922
470,440,1,534.687
470,440,1,514.532
470,440,1,535.347
470,440,1,528.025
470,440,1,513.254
470,440,1,523.984
470,440,1,657.049
470,440,1,573.066
470,440,1,610.111
470,450,1,576.549
470,450,1,578.331
470,450,1,563.573
470,450,1,566.004
470,450,1,582.338
470,450,1,570.602
470,450,1,569.677
470,450,1,569.906
470,450,1,739.778
470,450,1,841.197
470,450,1,581.754
470,450,1,567.128
470,450,1,720.896
470,450,1,1048.76
470,450,1,730.373
470,450,1,782.256
470,450,1,920.322
470,450,1,764.541
470,450,1,833.251
470,450,1,769.883
470,460,2,950.636
470,460,2,690.613
470,460,2,638.115
470,460,2,732.272
470,460,2,554.836
470,460,2,582.955
470,460,2,579.929
470,460,2,568.814
470,460,2,576.19
470,460,2,595.178
470,460,2,572.213
470,460,2,641.593
470,460,2,684.916
470,460,2,637.663
470,460,2,572.293
470,460,2,597.351
470,460,2,581.511
470,460,2,593.99
470,460,2,552.144
470,460,2,566.064
470,470,2,716.058
470,470,2,640.431
470,470,2,648.977
470,470,2,677.832
470,470,2,736.205
470,470,2,708.101
470,470,2,646.284
470,470,2,647.329
470,470,2,623.682
470,470,2,635.986
470,470,2,605.465
470,470,2,604.717
470,470,2,624.24
470,470,2,594.075
470,470,2,632.204
470,470,2,641.855
470,470,2,668.572
470,470,2,612.772
470,470,2,736.131
470,470,2,714.175
470,480,1,665.457
470,480,1,678.545
470,480,1,669.891
470,480,1,691.911
470,480,1,685.63
470,480,1,646.935
470,480,1,672.453
470,480,1,650.072
470,480,1,598.008
470,480,1,636.563
470,480,1,753.202
470,480,1,664.309
470,480,1,669.659
470,480,1,590.927
470,480,1,558.836
470,480,1,547.731
470,480,1,559.445
470,480,1,590.18
470,480,1,661.225
470,480,1,621.519
470,490,2,697.741
470,490,2,677.389
470,490,2,789.461
470,490,2,830.554
470,490,2,720
470,490,2,700.284
470,490,2,715.213
470,490,2,861.224
470,490,2,756.14
470,490,2,754.265
470,490,2,797.597
470,490,2,780.514
470,490,2,675.084
470,490,2,679.547
470,490,2,745.731
470,490,2,686.362
470,490,2,837.978
470,490,2,983.702
470,490,2,1158.69
470,490,2,681.753
470,500,1,631.737
470,500,1,781.656
470,500,1,643.381
470,500,1,683.122
470,500,1,648.033
470,500,1,712.806
470,500,1,651.72
470,500,1,651.032
470,500,1,654.618
470,500,1,629.625
470,500,1,645.495
470,500,1,631.867
470,500,1,637.692
470,500,1,663.967
470,500,1,685.768
470,500,1,655.391
470,500,1,637.433
470,500,1,622.624
470,500,1,624.22
470,500,1,694.613
470,510,1,954.465
470,510,1,682.183
470,510,1,845.724
470,510,1,718.968
470,510,1,731.791
470,510,1,692.029
470,510,1,710.202
470,510,1,707.17
470,510,1,784.124
470,510,1,717.473
470,510,1,762.135
470,510,1,693.546
470,510,1,747.937
470,510,1,716.978
470,510,1,698.376
470,510,1,698.818
470,510,1,735.734
470,510,1,764.765
470,510,1,793.193
470,510,1,761.437
470,520,2,667.289
470,520,2,635.926
470,520,2,607.185
470,520,2,598.192
470,520,2,565.147
470,520,2,564.988
470,520,2,575.457
470,520,2,584.228
470,520,2,615.7
470,520,2,593.18
470,520,2,585.73
470,520,2,614.381
470,520,2,601.849
470,520,2,591.09
470,520,2,578.611
470,520,2,570.125
470,520,2,563.415
470,520,2,574.954
470,520,2,568.357
470,520,2,709.761
470,530,1,862.447
470,530,1,949.39
470,530,1,798.64
470,530,1,821.838
470,530,1,774.863
470,530,1,787.068
470,530,1,775.92
470,530,1,838.545
470,530,1,807.198
470,530,1,815.163
470,530,1,779.71
470,530,1,801.359
470,530,1,776.397
470,530,1,807.643
470,530,1,802.722
470,530,1,776.746
470,530,1,775.134
470,530,1,803.222
470,530,1,773.655
470,530,1,922.004
470,540,2,663.586
470,540,2,720.607
470,540,2,725.453
470,540,2,652.99
470,540,2,710.473
470,540,2,751.961
470,540,2,705.884
470,540,2,698.694
470,540,2,669.909
470,540,2,664.542
470,540,2,682.855
470,540,2,684.502
470,540,2,650.409
470,540,2,692.72
470,540,2,654.03
470,540,2,650.015
470,540,2,646.208
470,540,2,659.913
470,540,2,658.652
470,540,2,645.541
470,550,2,767.912
470,550,2,728.059
470,550,2,764.799
470,550,2,742.023
470,550,2,760.375
470,550,2,706.939
470,550,2,706.649
470,550,2,788.94
470,550,2,849.953
470,550,2,922.689
470,550,2,1253.59
470,550,2,839.975
470,550,2,995.339
470,550,2,989.127
470,550,2,931.642
470,550,2,835.466
470,550,2,956.41
470,550,2,1269.02
470,550,2,844.944
470,550,2,802.446
470,560,2,758.373
470,560,2,900.753
470,560,2,762.581
470,560,2,752.641
470,560,2,744.848
470,560,2,764.325
470,560,2,1027.49
470,560,2,1166.45
470,560,2,777.501
470,560,2,758.905
470,560,2,977.256
470,560,2,804.616
470,560,2,825.832
470,560,2,719.894
470,560,2,709.522
470,560,2,1003.15
470,560,2,798.665
470,560,2,759.152
470,560,2,770.146
470,560,2,744.956
470,570,2,1253.85
470,570,2,916.68
470,570,2,805.873
470,570,2,1051.38
470,570,2,784.712
470,570,2,745.712
470,570,2,793.142
470,570,2,796.351
470,570,2,753.382
470,570,2,972.454
470,570,2,853.439
470,570,2,908.122
470,570,2,746.425
470,570,2,911.763
470,570,2,808.698
470,570,2,798.1
470,570,2,742.327
470,570,2,784.409
470,570,2,774.486
470,570,2,769.969
470,580,1,814.295
470,580,1,779.834
470,580,1,762.87
470,580,1,794.463
470,580,1,879.311
470,580,1,815.858
470,580,1,894.608
470,580,1,794.933
470,580,1,785.88
470,580,1,956.428
470,580,1,1106.4
470,580,1,1732.25
470,580,1,1681.63
470,580,1,1197.54
470,580,1,765.648
470,580,1,827.539
470,580,1,791.132
470,580,1,849.73
470,580,1,860.315
470,580,1,977.794
470,590,2,911.696
470,590,2,841.199
470,590,2,935.029
470,590,2,815.549
470,590,2,835.023
470,590,2,711.332
470,590,2,855.689
470,590,2,756.902
470,590,2,780.618
470,590,2,762.187
470,590,2,824.742
470,590,2,778.16
470,590,2,774.058
470,590,2,720.775
470,590,2,742.81
470,590,2,711.517
470,590,2,738.433
470,590,2,712.671
470,590,2,732.451
470,590,2,857.748
470,600,2,929.423
470,600,2,793.015
470,600,2,822.021
470,600,2,877.977
470,600,2,796.95
470,600,2,1109.81
470,600,2,795.455
470,600,2,775.723
470,600,2,771.025
470,600,2,861.084
470,600,2,789.739
470,600,2,769.955
470,600,2,765.173
470,600,2,756.862
470,600,2,760.716
470,600,2,817.849
470,600,2,753.347
470,600,2,741.215
470,600,2,750.866
470,600,2,795.949
470,610,2,753.116
470,610,2,732.455
470,610,2,732.673
470,610,2,723.486
470,610,2,727.117
470,610,2,762.383
470,610,2,721.965
470,610,2,701.55
470,610,2,785.563
470,610,2,731.067
470,610,2,886.914
470,610,2,788.737
470,610,2,718.324
470,610,2,743.378
470,610,2,738.969
470,610,2,751.878
470,610,2,709.828
470,610,2,722.141
470,610,2,701.81
470,610,2,700.485
470,620,2,745.695
470,620,2,723.174
470,620,2,786.124
470,620,2,872.921
470,620,2,770.304
470,620,2,797.664
470,620,2,849.928
470,620,2,849.315
470,620,2,784.048
470,620,2,776.091
470,620,2,772.378
470,620,2,783.49
470,620,2,784.601
470,620,2,797.061
470,620,2,749.393
470,620,2,772.658
470,620,2,748.623
470,620,2,751.265
470,620,2,786.759
470,620,2,1003.15
470,630,2,785.199
470,630,2,770.361
470,630,2,770.321
470,630,2,770.001
470,630,2,767.672
470,630,2,856.061
470,630,2,807.366
470,630,2,967.898
470,630,2,857.55
470,630,2,849.786
470,630,2,800.552
470,630,2,856.378
470,630,2,798.708
470,630,2,863.611
470,630,2,813.764
470,630,2,846.052
470,630,2,888.736
470,630,2,1154.62
470,630,2,1723.33
470,630,2,1022.71
470,640,1,776.012
470,640,1,1007.68
470,640,1,891.639
470,640,1,1176.69
470,640,1,1411.48
470,640,1,1061.6
470,640,1,998.094
470,640,1,1650.85
470,640,1,1317.99
470,640,1,993.08
470,640,1,1156.07
470,640,1,1626.2
470,640,1,769.23
470,640,1,722.098
470,640,1,861.053
470,640,1,1166.62
470,640,1,919.073
470,640,1,800.094
470,640,1,788.619
470,640,1,753.615
470,650,1,831.064
470,650,1,800.243
470,650,1,794.364
470,650,1,753.273
470,650,1,850.971
470,650,1,836.723
470,650,1,822.478
470,650,1,792.499
470,650,1,794.1
470,650,1,771.507
470,650,1,872.582
470,650,1,860.51
470,650,1,821.867
470,650,1,745.377
470,650,1,786.007
470,650,1,778.528
470,650,1,760.008
470,650,1,778.188
470,650,1,798.363
470,650,1,764.738
470,660,2,943.332
470,660,2,927.416
470,660,2,963.456
470,660,2,902.692
470,660,2,902.358
470,660,2,1002.1
470,660,2,1000.57
470,660,2,945.879
470,660,2,939.27
470,660,2,979.452
470,660,2,924.989
470,660,2,911.08
470,660,2,940.27
470,660,2,909.208
470,660,2,959.746
470,660,2,907.925
470,660,2,888.573
470,660,2,871.573
470,660,2,877.604
470,660,2,881.956
470,670,1,1009.66
470,670,1,928.414
470,670,1,932.352
470,670,1,903.189
470,670,1,897.631
470,670,1,927.499
470,670,1,897.896
470,670,1,914.972
470,670,1,874.671
470,670,1,901.302
470,670,1,924.784
470,670,1,885.507
470,670,1,903.833
470,670,1,891.351
470,670,1,897.15
470,670,1,935.914
470,670,1,903.991
470,670,1,899.384
470,670,1,870.691
470,670,1,902.159
470,680,2,804.994
470,680,2,779.871
470,680,2,796.394
470,680,2,805.902
470,680,2,809.08
470,680,2,794.97
470,680,2,803.739
470,680,2,781.141
470,680,2,800.742
470,680,2,1005.98
470,680,2,879.762
470,680,2,797.519
470,680,2,824.482
470,680,2,801.555
470,680,2,812.775
470,680,2,870.695
470,680,2,780.222
470,680,2,831.254
470,680,2,773.432
470,680,2,780.835
470,690,2,938.773
470,690,2,981.514
470,690,2,959.375
470,690,2,959.928
470,690,2,960.19
470,690,2,956.626
470,690,2,942.013
470,690,2,935.633
470,690,2,918.248
470,690,2,927.038
470,690,2,933.779
470,690,2,969.484
470,690,2,956.949
470,690,2,985.965
470,690,2,970.926
470,690,2,925.827
470,690,2,969.672
470,690,2,955.491
470,690,2,994.403
470,690,2,1043.45
470,700,1,917.436
470,700,1,947.859
470,700,1,975.178
470,700,1,924.172
470,700,1,921.83
470,700,1,1038.65
470,700,1,1096.33
470,700,1,1129.58
470,700,1,1488.88
470,700,1,1017.76
470,700,1,922.479
470,700,1,983.89
470,700,1,958.913
470,700,1,956.31
470,700,1,1111.91
470,700,1,908.112
470,700,1,926.259
470,700,1,924.461
470,700,1,1029.52
470,700,1,1115.63
470,710,1,1025.16
470,710,1,1128.94
470,710,1,941.727
470,710,1,1005.31
470,710,1,1063.3
470,710,1,1186.74
470,710,1,1106.71
470,710,1,1268.93
470,710,1,1640.14
470,710,1,1667.64
470,710,1,967.055
470,710,1,1091.21
470,710,1,1120.08
470,710,1,1089.34
470,710,1,987.329
470,710,1,892.404
470,710,1,909.439
470,710,1,917.996
470,710,1,955.973
470,710,1,915.012
470,720,2,1012.57
470,720,2,996.989
470,720,2,1112.15
470,720,2,1375.73
470,720,2,1071.02
470,720,2,1102.13
470,720,2,1073.39
470,720,2,1114.14
470,720,2,1090.8
470,720,2,1218.43
470,720,2,1082.32
470,720,2,1068.85
470,720,2,1071.16
470,720,2,1156.38
470,720,2,1105.62
470,720,2,1020.72
470,720,2,1006.55
470,720,2,1011.6
470,720,2,983.397
470,720,2,967.038
470,730,1,1006.28
470,730,1,1086.45
470,730,1,1025.74
470,730,1,1019.23
470,730,1,1083.13
470,730,1,1084.81
470,730,1,1005.85
470,730,1,1015.5
470,730,1,1018.32
470,730,1,1001.28
470,730,1,1014.98
470,730,1,1033.48
470,730,1,997.567
470,730,1,1032.8
470,730,1,1009.24
470,730,1,1018.48
470,730,1,1042.83
470,730,1,1051.99
470,730,1,994.688
470,730,1,961.025
470,740,2,894.423
470,740,2,965.854
470,740,2,1184.48
470,740,2,912.399
470,740,2,895.169
470,740,2,916.7
470,740,2,949.093
470,740,2,898.41
470,740,2,927.083
470,740,2,882.077
470,740,2,875.694
470,740,2,880.241
470,740,2,944.628
470,740,2,1052.94
470,740,2,1206.99
470,740,2,1280.57
470,740,2,975.38
470,740,2,933.446
470,740,2,898.612
470,740,2,877.613
470,750,1,876.244
470,750,1,885.315
470,750,1,1145.33
470,750,1,1158.55
470,750,1,1221.21
470,750,1,1095.8
470,750,1,1010.09
470,750,1,926.921
470,750,1,985.76
470,750,1,1108.11
470,750,1,1295.82
470,750,1,1457.08
470,750,1,1635.85
470,750,1,1048.44
470,750,1,1039.24
470,750,1,1082.55
470,750,1,1030.83
470,750,1,993.192
470,750,1,943.365
470,750,1,942.962
470,760,1,939.49
470,760,1,944.378
470,760,1,904.006
470,760,1,1144.75
470,760,1,1023.53
470,760,1,953.329
470,760,1,962.935
470,760,1,898.499
470,760,1,1022.55
470,760,1,953.496
470,760,1,984.915
470,760,1,937.018
470,760,1,1089.79
470,760,1,925.456
470,760,1,912.049
470,760,1,1116.01
470,760,1,1198.01
470,760,1,1006.09
470,760,1,919.028
470,760,1,1010.8
470,770,1,977.424
470,770,1,1144.06
470,770,1,1065.28
470,770,1,1016.68
470,770,1,1061.68
470,770,1,1606.67
470,770,1,1894.27
470,770,1,1428.63
470,770,1,1631.51
470,770,1,1501.96
470,770,1,1324.85
470,770,1,1261.7
470,770,1,1295.82
470,770,1,1180.83
470,770,1,1000.98
470,770,1,1026.95
470,770,1,1071.99
470,770,1,1271.26
470,770,1,1186.35
470,770,1,1053.78
470,780,1,1403.73
470,780,1,1511.05
470,780,1,1385.1
470,780,1,1283.72
470,780,1,1131.8
470,780,1,1144.42
470,780,1,1019.56
470,780,1,968.508
470,780,1,1054.21
470,780,1,1080.77
470,780,1,1335.7
470,780,1,1376.13
470,780,1,1662.65
470,780,1,1363.43
470,780,1,1634.44
470,780,1,1312.09
470,780,1,1147.27
470,780,1,1585.53
470,780,1,1625.11
470,780,1,1104.39
470,790,2,1445.79
470,790,2,1083.93
470,790,2,1073.46
470,790,2,1076.45
470,790,2,1139.32
470,790,2,1212.3
470,790,2,1244.54
470,790,2,2125.65
470,790,2,1494.6
470,790,2,1341.11
470,790,2,1391.63
470,790,2,1023.32
470,790,2,1117.9
470,790,2,1042.18
470,790,2,1102.02
470,790,2,1030.59
470,790,2,1006.13
470,790,2,982.775
470,790,2,1054.36
470,790,2,1040.18
470,800,1,1060.86
470,800,1,1138.41
470,800,1,1068.71
470,800,1,1037.6
470,800,1,1039.18
470,800,1,1024.56
470,800,1,1024.51
470,800,1,1047.01
470,800,1,1008.11
470,800,1,1061.66
470,800,1,1211.54
470,800,1,1203.26
470,800,1,1172.26
470,800,1,1105.01
470,800,1,1005.8
470,800,1,999.981
470,800,1,1002.14
470,800,1,1019.99
470,800,1,1002.01
470,800,1,998.375
470,810,1,993.195
470,810,1,999.735
470,810,1,997.189
470,810,1,1050.98
470,810,1,999.05
470,810,1,994.838
470,810,1,997.057
470,810,1,995.379
470,810,1,1007.98
470,810,1,996.003
470,810,1,988.459
470,810,1,1021.12
470,810,1,1130.05
470,810,1,1068.9
470,810,1,1131.79
470,810,1,1225.88
470,810,1,1693.27
470,810,1,1603.96
470,810,1,1213.49
470,810,1,1340.9
470,820,2,1016.94
470,820,2,1118.7
470,820,2,1080.7
470,820,2,1148.78
470,820,2,1005.57
470,820,2,993.012
470,820,2,1082.67
470,820,2,1015.44
470,820,2,969.946
470,820,2,959.722
470,820,2,990.305
470,820,2,1049.29
470,820,2,947.373
470,820,2,987.765
470,820,2,976.989
470,820,2,1043.52
470,820,2,985.473
470,820,2,1257.15
470,820,2,1257.95
470,820,2,1323.19
470,830,2,1915.45
470,830,2,1090.48
470,830,2,1074.14
470,830,2,1119.43
470,830,2,1183.5
470,830,2,1205.97
470,830,2,1324.63
470,830,2,1079.14
470,830,2,1262.61
470,830,2,1284.19
470,830,2,1255.17
470,830,2,1078.17
470,830,2,1058.78
470,830,2,1056.61
470,830,2,1093.3
470,830,2,1299.27
470,830,2,1040.84
470,830,2,1122.13
470,830,2,1251.17
470,830,2,1191.89
470,840,2,1144
470,840,2,1087.49
470,840,2,1147.27
470,840,2,1180.71
470,840,2,1077.6
470,840,2,1141.37
470,840,2,1061.05
470,840,2,1217.49
470,840,2,1101.5
470,840,2,1082.07
470,840,2,1051.81
470,840,2,1125.04
470,840,2,1103.36
470,840,2,1111.75
470,840,2,1105.6
470,840,2,1140.28
470,840,2,1355.53
470,840,2,1135.88
470,840,2,1110.25
470,840,2,1223.5
470,850,2,1061.23
470,850,2,1134.81
470,850,2,1063.61
470,850,2,1025.81
470,850,2,1061.36
470,850,2,1010.41
470,850,2,1017.36
470,850,2,993.854
470,850,2,1000.06
470,850,2,1022.45
470,850,2,1053.47
470,850,2,1081.89
470,850,2,1077.28
470,850,2,1194.44
470,850,2,1305.74
470,850,2,1128.06
470,850,2,1026.49
470,850,2,1291.86
470,850,2,1161.47
470,850,2,1121.53
470,860,2,1013.06
470,860,2,990.426
470,860,2,1209.88
470,860,2,1274.7
470,860,2,1091.49
470,860,2,990.846
470,860,2,1003.54
470,860,2,1066.76
470,860,2,1033.33
470,860,2,1083.3
470,860,2,1002.78
470,860,2,1044.15
470,860,2,1003.3
470,860,2,1015.89
470,860,2,1112.92
470,860,2,1214.45
470,860,2,1041.51
470,860,2,1031.42
470,860,2,1252.19
470,860,2,1246.42
470,870,2,1206.24
470,870,2,1323.42
470,870,2,1654.66
470,870,2,1214.4
470,870,2,1315.75
470,870,2,2136.61
470,870,2,1381.9
470,870,2,1259.4
470,870,2,1637.2
470,870,2,1385.85
470,870,2,1293.25
470,870,2,1198.58
470,870,2,1191.26
470,870,2,1237.18
470,870,2,1280.36
470,870,2,1244.38
470,870,2,1119.79
470,870,2,1146.6
470,870,2,1318.35
470,870,2,1182.68
470,880,1,1351.63
470,880,1,1213.49
470,880,1,1236.75
470,880,1,1387.08
470,880,1,1356.31
470,880,1,1181.21
470,880,1,1240.81
470,880,1,1200.01
470,880,1,1310.28
470,880,1,1167.04
470,880,1,1189.93
470,880,1,1284.6
470,880,1,1317.92
470,880,1,1369.37
470,880,1,1182.73
470,880,1,1139.81
470,880,1,1379.72
470,880,1,1597.44
470,880,1,1190.28
470,880,1,1232.15
470,890,2,1283.03
470,890,2,1362.37
470,890,2,1250.5
470,890,2,1379.28
470,890,2,1369.62
470,890,2,1235.1
470,890,2,1365.19
470,890,2,1431.26
470,890,2,1295.74
470,890,2,1235
470,890,2,1332.64
470,890,2,1258.43
470,890,2,1327.38
470,890,2,1527.07
470,890,2,1258.82
470,890,2,1200.15
470,890,2,1403.52
470,890,2,1186.64
470,890,2,1393.79
470,890,2,1435.84
470,900,2,1113.41
470,900,2,1213.96
470,900,2,1178.88
470,900,2,1231.15
470,900,2,1094.2
470,900,2,1156.49
470,900,2,1511.32
470,900,2,1328.17
470,900,2,1109.02
470,900,2,1132.31
470,900,2,1836
470,900,2,1236.82
470,900,2,1037.33
470,900,2,1045.57
470,900,2,1092.14
470,900,2,1100.84
470,900,2,1148.62
470,900,2,1337.47
470,900,2,1801.06
470,900,2,1834.99
470,910,1,1409.12
470,910,1,1554.48
470,910,1,1450.82
470,910,1,1386.52
470,910,1,1259.32
470,910,1,1368.09
470,910,1,1294.47
470,910,1,1203.92
470,910,1,1278.31
470,910,1,1359.52
470,910,1,1217.21
470,910,1,1174.4
470,910,1,1177.99
470,910,1,1407.65
470,910,1,1200.53
470,910,1,1348.88
470,910,1,1217.82
470,910,1,1218.17
470,910,1,1326.77
470,910,1,1266.22
470,920,1,1488.43
470,920,1,2442.11
470,920,1,1952.4
470,920,1,1339.91
470,920,1,1430.03
470,920,1,1614.26
470,920,1,1553.51
470,920,1,1716.1
470,920,1,1472.09
470,920,1,1437.24
470,920,1,1403.45
470,920,1,1257.57
470,920,1,1271.94
470,920,1,1467.37
470,920,1,1913.45
470,920,1,1449.01
470,920,1,1353.34
470,920,1,1292.07
470,920,1,1323.7
470,920,1,1431.62
470,930,2,1402.7
470,930,2,1392.85
470,930,2,1304.51
470,930,2,1648.07
470,930,2,1276.41
470,930,2,1352.9
470,930,2,1259.36
470,930,2,1228.01
470,930,2,1228.04
470,930,2,1252.92
470,930,2,1268.66
470,930,2,1843.05
470,930,2,1627.98
470,930,2,1244.57
470,930,2,1398.15
470,930,2,1496.41
470,930,2,1916.42
470,930,2,1829.02
470,930,2,1340.72
470,930,2,1450.85
470,940,1,1260.43
470,940,1,1404.54
470,940,1,1301.96
470,940,1,1356.14
470,940,1,1422.29
470,940,1,1235.37
470,940,1,1226.98
470,940,1,1453.18
470,940,1,1307.62
470,940,1,1260.59
470,940,1,1159.85
470,940,1,1232.14
470,940,1,1118.78
470,940,1,1172.47
470,940,1,1169.67
470,940,1,1146.72
470,940,1,1154.73
470,940,1,1125.73
470,940,1,1376.94
470,940,1,1327.32
470,950,1,997.832
470,950,1,1053.95
470,950,1,1003.56
470,950,1,969.401
470,950,1,1002.79
470,950,1,1006.31
470,950,1,1042.41
470,950,1,1040.94
470,950,1,1014.54
470,950,1,1023.53
470,950,1,1067.18
470,950,1,1022.33
470,950,1,1007.48
470,950,1,987.436
470,950,1,984.134
470,950,1,1032.91
470,950,1,1041.15
470,950,1,1039.03
470,950,1,1063.08
470,950,1,1036.27
470,960,2,1270.06
470,960,2,1246.42
470,960,2,1228.35
470,960,2,1210.76
470,960,2,1171.2
470,960,2,1183.82
470,960,2,1179.11
470,960,2,1182.33
470,960,2,1162.56
470,960,2,1185.39
470,960,2,1165.27
470,960,2,1175.64
470,960,2,1199.11
470,960,2,1298.39
470,960,2,1212.66
470,960,2,1168.96
470,960,2,1194.25
470,960,2,1192.63
470,960,2,1178.17
470,960,2,1217.88
470,970,1,1274.64
470,970,1,1249.89
470,970,1,1235.23
470,970,1,1234.61
470,970,1,1242.72
470,970,1,1225.14
470,970,1,1226.83
470,970,1,1215.26
470,970,1,1232.7
470,970,1,1174.9
470,970,1,1163.02
470,970,1,1185.5
470,970,1,1167.11
470,970,1,1272.99
470,970,1,1256.51
470,970,1,1246.17
470,970,1,1257.69
470,970,1,1237.88
470,970,1,1241.17
470,970,1,1248.4
470,980,2,1251.95
470,980,2,1252.24
470,980,2,1278.98
470,980,2,1219.67
470,980,2,1265.12
470,980,2,1210.66
470,980,2,1224.58
470,980,2,1246.82
470,980,2,1254.25
470,980,2,1279.22
470,980,2,1249.61
470,980,2,1264.56
470,980,2,1297.37
470,980,2,1193.93
470,980,2,1183.53
470,980,2,1190.29
470,980,2,1214.9
470,980,2,1208.49
470,980,2,1209.4
470,980,2,1212.12
470,990,2,1229.84
470,990,2,1211.41
470,990,2,1227.3
470,990,2,1207.06
470,990,2,1208.27
470,990,2,1238.93
470,990,2,1248.1
470,990,2,1216.85
470,990,2,1222.72
470,990,2,1227.68
470,990,2,1220.25
470,990,2,1225.21
470,990,2,1288.85
470,990,2,1305.65
470,990,2,1279.86
470,990,2,1328.7
470,990,2,1311.82
470,990,2,1238.37
470,990,2,1246.14
470,990,2,1227.41
470,1000,2,1327.84
470,1000,2,1285.73
470,1000,2,1352.32
470,1000,2,1346.89
470,1000,2,1357.95
470,1000,2,1271.34
470,1000,2,1353.08
470,1000,2,1336.07
470,1000,2,1397.4
470,1000,2,1294.3
470,1000,2,1259.24
470,1000,2,1255.98
470,1000,2,1343.18
470,1000,2,1282.02
470,1000,2,1363.96
470,1000,2,1385.09
470,1000,2,1339.7
470,1000,2,1339.28
470,1000,2,1361.75
470,1000,2,1355.93
480,0,0,2.74177
480,0,0,4.0718
480,0,0,2.50709
480,0,0,2.3483
480,0,0,3.04249
480,0,0,2.3602
480,0,0,2.8494
480,0,0,2.97385
480,0,0,2.59495
480,0,0,3.05062
480,0,0,3.20162
480,0,0,3.5941
480,0,0,3.4061
480,0,0,2.7872
480,0,0,2.44902
480,0,0,2.67413
480,0,0,2.7559
480,0,0,2.87974
480,0,0,2.79787
480,0,0,3.06244
480,10,1,28.2907
